37,https://i.hungrygowhere.com/business/aa/44/11/00/min-kee-hainanese-chicken-rice_320x0_crop_320x200_665bdb79b3.jpg,Amoy Street Food Centre,Min Kee Hainanese Chicken Rice,"#02-94 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese, Hainanese",null,null
38,https://i.hungrygowhere.com/business/c4/ad/11/00/ah-liang-ipoh-hor-fun_320x0_crop_320x200_f4fdfcb6d6.jpg,Amoy Street Food Centre,Ah Liang Ipoh Hor Fun (亚良怡保沙河粉),"#02-122 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Chinese, Seafood",Daily: 11:00 - 14:30,null
39,https://i.hungrygowhere.com/business/c4/ad/11/00/ah-liang-ipoh-hor-fun_320x0_crop_320x200_f4fdfcb6d6.jpg,Amoy Street Food Centre,Ah Liang Ipoh Hor Fun (亚良怡保沙河粉),"#02-122 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Chinese, Seafood",Daily: 11:00 - 14:30,null
40,https://i.hungrygowhere.com/business/a9/ad/11/00/yuguo-curry-rice_320x0_crop_320x200_74a8da150b.jpg,Amoy Street Food Centre,Yuguo Curry Rice,"#01-19 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese",null,null
41,https://i.hungrygowhere.com/business/b8/ad/11/00/zhen-jie-hakka-yong-tau-foo_320x0_crop_320x200_6a50eb0672.jpg,Amoy Street Food Centre,Zhen Jie Hakka Yong Tau Foo,"#02-112 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese",null,null
42,https://i.hungrygowhere.com/business/a2/44/11/00/nasi-padang-sederhana_320x0_crop_320x200_49ea75161c.jpg,Amoy Street Food Centre,Nasi Padang Sederhana,"#02-91 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Chinese, Malaysian, Seafood",null,null
43,https://i.hungrygowhere.com/business/a1/ad/11/00/authentic-thai_320x0_crop_320x200_95c59f2b0e.jpg,Amoy Street Food Centre,Authentic Thai,"#01-35 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Chinese, Thai",Daily: 11:30 - 22:00,"Mango Salad, Pineapple Rice, Thai Style Seafood Soup, Tom Yum Seafood"
44,https://i.hungrygowhere.com/business/a4/ad/11/00/good-day_320x0_crop_320x200_8d5f5bbe9a.jpg,Amoy Street Food Centre,Good Day (好日),"#01-25 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111",Chinese,Daily: 10:30 - 19:00,null
45,https://i.hungrygowhere.com/business/c6/44/11/00/pork-porridge-chicken-porridge-fish-porridge_320x0_crop_320x200_90e9f1db6f.jpg,Amoy Street Food Centre,"Pork Porridge, Chicken Porridge, Fish Porridge (Amoy Food Centre)","#02-118 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111",Chinese,null,null
46,https://i.hungrygowhere.com/business/9b/44/11/00/yong-xiang-home-made-noodle_320x0_crop_320x200_7d65931fd1.jpg,Amoy Street Food Centre,Yong Xiang Home Made Noodle,"#02-88 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese, Local",null,null
47,https://i.hungrygowhere.com/business/af/ad/11/00/pin-hai-international-plaza_320x0_crop_320x200_8508143b0d.jpg,Amoy Street Food Centre,Pin Hai International Plaza,"#01-16 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese",null,null
48,https://i.hungrygowhere.com/business/a3/ad/11/00/chef-b-western-delight_320x0_crop_320x200_4754aef583.jpg,Amoy Street Food Centre,Chef B Western Delight,"#01-38 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","European, Italian, Western",Mon - Fri: 08:00 - 20:00Sun: 08:00 - 20:00Closed: Sat,null
49,https://i.hungrygowhere.com/business/7e/44/11/00/soon-heng-pork-fish-porridge_320x0_crop_320x200_48c6b127c5.jpg,Amoy Street Food Centre,Soon Heng Pork & Fish Porridge,"#01-36 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese, Local, Seafood, Singaporean",null,null
50,https://i.hungrygowhere.com/business/60/44/11/00/hoo-kee-rice-dumpling_320x0_crop_320x200_7642faed2f.jpg,Amoy Street Food Centre,Hoo Kee Bak Chang (Amoy Street Food Centre),"#01-18 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Local",null,Hokkien Rice Dumplings
51,https://i.hungrygowhere.com/business/52/44/11/00/amoy-food-centre-fried-kway-teow-stall_320x0_crop_320x200_0aaddc94df.jpg,Amoy Street Food Centre,Amoy Food Centre Fried Kway Teow Stall,"#01-01 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Chinese, Local",null,null
52,https://i.hungrygowhere.com/business/9f/44/11/00/ayam-power-cuisine_320x0_crop_320x200_3ff7b46aa6.jpg,Amoy Street Food Centre,Ayam Power Cuisine,"#02-87 AMOY STREET FOOD CENTRE, 7 NATIONAL DEVELOPMENT BUILDING, ANNEX B, TELOK AYER STREET, 069111","Chinese, Indonesian, Malaysian, Seafood",null,null
53,https://i.hungrygowhere.com/business/63/44/11/00/j2-crispy-curry-puff_320x0_crop_320x200_c9c7739c65.jpg,Amoy Street Food Centre,J2 Crispy Curry Puff,"#01-21 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Local, Singaporean, Snacks",Mon - Fri: 08:00 - 16:00Closed: Sat & Sun,null
54,https://i.hungrygowhere.com/business/cc/44/11/00/tai-seng-noodle-house_320x0_crop_320x200_2388303e8c.jpg,Amoy Street Food Centre,Tai Seng Noodle House,"#02-123 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese",null,null
55,https://i.hungrygowhere.com/business/d0/44/11/00/wah-kee-noodle_320x0_crop_320x200_5a95854c5f.jpg,Amoy Street Food Centre,Wah Kee Noodle,"#02-125 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Cantonese, Chinese",null,null
56,https://i.hungrygowhere.com/business/9d/44/11/00/rafees-corner_320x0_crop_320x200_c62e9ecf17.jpg,Amoy Street Food Centre,Rafee's Corner,"#02-85 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Fruits & Drinks, Indonesian, Malaysian",Mon - Fri: 06:30 - 18:00Sat - Sun: 06:30 - 14:00,null
57,https://i.hungrygowhere.com/business/f1/4f/11/00/tong-fong-fatt-hainanese-boneless-chicken-rice_320x0_crop_320x200_316ccfb185.jpg,Amoy Street Food Centre,Tong Fong Fatt Hainanese Boneless Chicken Rice (Amoy Food Centre),"#01-43 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese, Hainanese, Local",null,null
58,https://i.hungrygowhere.com/business/cb/44/11/00/lu-tian-seafood_320x0_crop_320x200_6c1dcf792d.jpg,Amoy Street Food Centre,Lu Tian Seafood,"#02-119 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese, Seafood, Zi Char",null,null
59,https://i.hungrygowhere.com/business/eb/4f/11/00/hong-kee-beef-noodle_320x0_crop_320x200_fbbd32abef.jpg,Amoy Street Food Centre,Hong Kee Beef Noodle,"#01-42 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Chinese, Local",Mon - Fri: 11:00 - 19:30Sat & Sun: 09:00 - 14:30,null
60,https://i.hungrygowhere.com/rnr/food/174868/4c8a0b00/73880665864c3613fb11ee8958b62485_1576824282_320x0_crop_320x200_df5f9d465e.jpg,Amoy Street Food Centre,Mei Mei Soya Bean Drinks,"#01-46 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111",Fruits & Drinks,Mon - Sun: 06:00 - 15:00,Soya Bean
61,https://i.hungrygowhere.com/business/97/44/11/00/yuan-chun-famous-lor-mee_320x0_crop_320x200_2b651ecbd1.jpg,Amoy Street Food Centre,Yuan Chun Famous Lor Mee (驰名源春卤面),"#02-79/80 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese","Wed - Sun: 08:30 - 16:00Closed: Mon, Tue",null
62,https://i.hungrygowhere.com/business/d5/44/11/00/han-kee-fish-soup_320x0_crop_320x200_a747273a6c.jpg,Amoy Street Food Centre,Han Kee Fish Soup,"#02-129 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Chinese, Local, Seafood, Singaporean, Teochew",Mon - Fri: 10:00 - 15:00Closed: Sat & Sun,null
63,https://i.hungrygowhere.com/business/fb/53/12/00/ah_320x0_crop_320x200_4489fa5c79.jpg,Amoy Street Food Centre,Ah Ter Teochew Fishball Noodles,"#01-47 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese",Mon - Fri: 07:00 - 16:00Mon - Fri: 17:00 - 22:00Sat & Sun: 07:00 - 14:00,null
64,https://i.hungrygowhere.com/business/99/ad/11/00/sap-thai-food_320x0_crop_320x200_99e9d77d13.jpg,Amoy Street Food Centre,Sap Thai Food,"#01-58 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Indochinese, Thai",Mon - Fri: 10:00 - 20:00Sun: 10:00 - 16:00Closed: Sat,null
65,https://i.hungrygowhere.com/business/d7/44/11/00/teochew-fish-ball-mee_320x0_crop_320x200_09c5144ae4.jpg,Amoy Street Food Centre,Teochew Fish Ball Mee,"#02-130 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Chinese, Teochew",null,null
66,https://i.hungrygowhere.com/business/c5/44/11/00/zhen-jie-dessert-ah-balling_320x0_crop_320x200_960e176022.jpg,Amoy Street Food Centre,Zhen Jie Dessert Ah Balling (真姐汤水。花生汤圆),"#02-113 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese, Desserts, Local, Singaporean","Mon - Fri: 10:00 - 15:30Closed: Sat, Sun & PH",null
67,https://i.hungrygowhere.com/business/ad/44/11/00/piao-ji-fish-porridge_320x0_crop_320x200_562d98ff41.jpg,Amoy Street Food Centre,Piao Ji Fish Porridge,"#02-100/103 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese",Fri - Wed: 10:30 - 15:00Closed: Thu,"Fish Porridge, Fish Soup"
68,https://s.hungrygowhere.com/bundles/insinghgwr/images/redesign/no_image.png?1584415419,Amoy Street Food Centre,Kho Thai (Amoy Street Food Centre),"#01-65 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111",Thai,"Mon - Fri: 11:00 - 18:30Closed: Sat, Sun",null
69,https://s.hungrygowhere.com/bundles/insinghgwr/images/redesign/no_image.png?1584415419,Amoy Street Food Centre,Greenview Mee Hoon Kueh (Amoy Street Food Centre),"#02-128 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Local, Singaporean, Vegetarian",null,"Fried Mee Tai Mak, Fried Nian Gao with Yam and Sweet Potato, Indonesian Fried Rice, Traditional Mee Huen Kuay"
70,https://s.hungrygowhere.com/bundles/insinghgwr/images/redesign/no_image.png?1584415419,Amoy Street Food Centre,Mama’s Boy Bakes,"#02-87 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111",null,Mon - Fri: 11:00 - 15:00,null
71,https://s.hungrygowhere.com/bundles/insinghgwr/images/redesign/no_image.png?1584415419,Amoy Street Food Centre,Big Bowls Project,"#02-90 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111",Japanese,Mon - Fri: 11:30 - 14:30Closed: Sat & Sun,"Homemade Salmon, Szechuan Black Bean Salmon"
72,https://i.hungrygowhere.com/business/76/44/11/00/jin-ji-drinks-corner_320x0_crop_320x200_cc5521a677.jpg,Amoy Street Food Centre,Jin Ji Drinks Corner,"#01-29 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111",Drinks,Closed: Sun,null
73,https://i.hungrygowhere.com/business/a8/44/11/00/ho-kee-hakka-yong-tau-foo_320x0_crop_320x200_2066ae0f92.jpg,Amoy Street Food Centre,Ho Kee Hakka Yong Tau Foo,"#02-96 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Chinese, Hakka",Daily: 10:00 - 14:30,null
74,https://i.hungrygowhere.com/business/9f/ad/11/00/healthy-vegetarian_320x0_crop_320x200_15c2746c3a.jpg,Amoy Street Food Centre,Healthy Vegetarian,"#01-44 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Chinese, Vegetarian",Daily: 07:00 - 15:30,null
75,https://s.hungrygowhere.com/bundles/insinghgwr/images/redesign/no_image.png?1584415419,Amoy Street Food Centre,Hot Dawg Kaffe,"#01-62 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Drinks, Local, Seafood",Closed: Sat & Sun,"Coffee, Egg Mayo with Potato Sandwich, Hotdog, Swiss Roll, Tea"
76,https://i.hungrygowhere.com/business/89/44/11/00/stall-01-66_320x0_crop_320x200_4806fa24b1.jpg,Amoy Street Food Centre,Stall #01-66,"#01-66 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Fruits & Drinks, Snacks",null,null
77,https://i.hungrygowhere.com/business/c5/ad/11/00/stall-02-127_320x0_crop_320x200_75194b5471.jpg,Amoy Street Food Centre,Stall #02-127,"#02-127 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Asian, Chinese",null,null
78,https://i.hungrygowhere.com/business/90/44/11/00/syed-mohamed-drinks_320x0_crop_320x200_b26334010b.jpg,Amoy Street Food Centre,Syed Mohamed Drinks,"#01-67 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Desserts, Fruits & Drinks, Snacks",null,null
79,https://i.hungrygowhere.com/business/9b/ad/11/00/wak-ju-family_320x0_crop_320x200_9f53dd2132.jpg,Amoy Street Food Centre,Wak Ju & Family,"#01-65 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111","Chinese, Malaysian, Snacks",null,null
80,https://s.hungrygowhere.com/bundles/insinghgwr/images/redesign/no_image.png?1584415419,Amoy Street Food Centre,Tong Fong Nasi Lemak (Amoy Street Food Centre),"#02-99 AMOY STREET FOOD CENTRE, 7 MAXWELL ROAD, 069111",Malaysian,null,null
